  0.3401000E-02 -0.9430173E-15 -0.9449896E-15  0.1972386E-17
  0.3501000E-02 -0.9429767E-15 -0.9450498E-15  0.2073169E-17
  0.3601000E-02 -0.9429533E-15 -0.9450069E-15  0.2053562E-17
  0.3701000E-02 -0.9429159E-15 -0.9449733E-15  0.2057374E-17
  0.3801000E-02 -0.9430173E-15 -0.9451253E-15  0.2107969E-17
  0.3901000E-02 -0.9429504E-15 -0.9449557E-15  0.2005368E-17
  0.4001000E-02 -0.9429319E-15 -0.9450421E-15  0.2110173E-17
  0.4101000E-02 -0.9430388E-15 -0.9450630E-15  0.2024172E-17
  0.4201000E-02 -0.9429938E-15 -0.9450271E-15  0.2033225E-17
  0.4301000E-02 -0.9430293E-15 -0.9450817E-15  0.2052408E-17
